train_returns_Average,train_returns_Std,train_returns_Median,train_returns_Min,train_returns_Max,train_ep_lens_Average,train_ep_lens_Std,train_ep_lens_Median,train_ep_lens_Min,train_ep_lens_Max,TimeSinceStart,VectorizedStep,GlobalStep,SingleStep
-0.03765667,0.0,-0.03765667,-0.03765667,-0.03765667,112.0,0.0,112.0,112,112,581.5660910606384,260752,260752,32594
-0.095034815,0.0,-0.095034815,-0.095034815,-0.095034815,69.0,0.0,69.0,69,69,581.8811285495758,260880,260880,32610
-0.14230959,0.0,-0.14230959,-0.14230959,-0.14230959,114.0,0.0,114.0,114,114,582.0773749351501,260968,260968,32621
0.022497956,0.0,0.022497956,0.022497956,0.022497956,676.0,0.0,676.0,676,676,582.2528083324432,261048,261048,32631
-0.045807566,0.0,-0.045807566,-0.045807566,-0.045807566,121.0,0.0,121.0,121,121,582.2988498210907,261064,261064,32633
-0.06807123,0.0,-0.06807123,-0.06807123,-0.06807123,71.0,0.0,71.0,71,71,582.7612111568451,261264,261264,32658
-0.096128225,0.0,-0.096128225,-0.096128225,-0.096128225,175.0,0.0,175.0,175,175,584.7513098716736,262120,262120,32765
-0.07987584,0.0,-0.07987584,-0.07987584,-0.07987584,158.0,0.0,158.0,158,158,585.0014083385468,262232,262232,32779
-0.11566091,0.0,-0.11566091,-0.11566091,-0.11566091,161.0,0.0,161.0,161,161,585.1883745193481,262328,262328,32791
-0.07742843,0.0,-0.07742843,-0.07742843,-0.07742843,137.0,0.0,137.0,137,137,585.2587723731995,262360,262360,32795
-0.028309911,0.0,-0.028309911,-0.028309911,-0.028309911,163.0,0.0,163.0,163,163,585.2765598297119,262368,262368,32796
-0.11922845,0.0,-0.11922845,-0.11922845,-0.11922845,208.0,0.0,208.0,208,208,585.3683383464813,262408,262408,32801
-0.10948051,0.0,-0.10948051,-0.10948051,-0.10948051,452.0,0.0,452.0,452,452,585.5974481105804,262512,262512,32814
-0.080632016,0.0,-0.080632016,-0.080632016,-0.080632016,58.0,0.0,58.0,58,58,585.7730298042297,262584,262584,32823
-0.109177284,0.0,-0.109177284,-0.109177284,-0.109177284,62.0,0.0,62.0,62,62,586.0960595607758,262720,262720,32840
-0.07151147,0.0,-0.07151147,-0.07151147,-0.07151147,53.0,0.0,53.0,53,53,586.2337515354156,262784,262784,32848
-0.06717566,0.0,-0.06717566,-0.06717566,-0.06717566,68.0,0.0,68.0,68,68,586.4204766750336,262872,262872,32859
-0.050632562,0.0,-0.050632562,-0.050632562,-0.050632562,75.0,0.0,75.0,75,75,586.6015264987946,262960,262960,32870
-0.12668452,0.0,-0.12668452,-0.12668452,-0.12668452,53.0,0.0,53.0,53,53,586.7145841121674,263008,263008,32876
-0.11134164,0.0,-0.11134164,-0.11134164,-0.11134164,273.0,0.0,273.0,273,273,586.8599753379822,263064,263064,32883
-0.14742897,0.0,-0.14742897,-0.14742897,-0.14742897,67.0,0.0,67.0,67,67,587.3368315696716,263256,263256,32907
-0.079572774,0.0,-0.079572774,-0.079572774,-0.079572774,62.0,0.0,62.0,62,62,588.0512659549713,263552,263552,32944
-0.10784657,0.0,-0.10784657,-0.10784657,-0.10784657,165.0,0.0,165.0,165,165,588.4506952762604,263720,263720,32965
-0.09993887,0.0,-0.09993887,-0.09993887,-0.09993887,63.0,0.0,63.0,63,63,588.5234038829803,263752,263752,32969
-0.09410244,0.003027659,-0.09410244,-0.097130105,-0.09107479,102.5,2.5,102.5,100,105,588.6425142288208,263800,263800,32975
-0.013809391,0.0,-0.013809391,-0.013809391,-0.013809391,121.0,0.0,121.0,121,121,588.7086606025696,263832,263832,32979
-0.004670013,0.0,-0.004670013,-0.004670013,-0.004670013,167.0,0.0,167.0,167,167,588.7459473609924,263848,263848,32981
-0.052598245,0.0,-0.052598245,-0.052598245,-0.052598245,150.0,0.0,150.0,150,150,589.0181922912598,263976,263976,32997
-0.07001445,0.0,-0.07001445,-0.07001445,-0.07001445,65.0,0.0,65.0,65,65,589.2301096916199,264072,264072,33009
-0.06898272,0.0,-0.06898272,-0.06898272,-0.06898272,192.0,0.0,192.0,192,192,592.0516958236694,265328,265328,33166
-0.03081479,0.0,-0.03081479,-0.03081479,-0.03081479,192.0,0.0,192.0,192,192,592.135241985321,265360,265360,33170
-0.2271264,0.0,-0.2271264,-0.2271264,-0.2271264,227.0,0.0,227.0,227,227,592.6243762969971,265568,265568,33196
-0.037194084,0.0,-0.037194084,-0.037194084,-0.037194084,60.0,0.0,60.0,60,60,593.2777650356293,265840,265840,33230
-0.261333,0.0,-0.261333,-0.261333,-0.261333,358.0,0.0,358.0,358,358,594.9353141784668,266576,266576,33322
0.016844217,0.0,0.016844217,0.016844217,0.016844217,138.0,0.0,138.0,138,138,595.1662945747375,266664,266664,33333
-0.04484559,0.0,-0.04484559,-0.04484559,-0.04484559,77.0,0.0,77.0,77,77,597.2008619308472,267280,267280,33410
-0.19377281,0.0,-0.19377281,-0.19377281,-0.19377281,405.0,0.0,405.0,405,405,597.4545705318451,267312,267312,33414
-0.16566177,0.0,-0.16566177,-0.16566177,-0.16566177,503.0,0.0,503.0,503,503,599.7323608398438,267816,267816,33477
-0.24688491,0.0,-0.24688491,-0.24688491,-0.24688491,500.0,0.0,500.0,500,500,599.8077428340912,267848,267848,33481
-0.15539975,0.0,-0.15539975,-0.15539975,-0.15539975,316.0,0.0,316.0,316,316,599.8214752674103,267856,267856,33482
-0.10445962,0.0,-0.10445962,-0.10445962,-0.10445962,145.0,0.0,145.0,145,145,601.0568256378174,268440,268440,33555
-0.03446017,0.0,-0.03446017,-0.03446017,-0.03446017,147.0,0.0,147.0,147,147,602.3695423603058,269024,269024,33628
-0.3836182,0.0,-0.3836182,-0.3836182,-0.3836182,652.0,0.0,652.0,652,652,602.7870700359344,269192,269192,33649
-0.07897693,0.0,-0.07897693,-0.07897693,-0.07897693,180.0,0.0,180.0,180,180,602.917628288269,269248,269248,33656
-0.03911037,0.0,-0.03911037,-0.03911037,-0.03911037,177.0,0.0,177.0,177,177,602.9575381278992,269264,269264,33658
-0.12385145,0.0,-0.12385145,-0.12385145,-0.12385145,280.0,0.0,280.0,280,280,603.6229162216187,269552,269552,33694
-0.013711672,0.0,-0.013711672,-0.013711672,-0.013711672,127.0,0.0,127.0,127,127,604.7156701087952,270032,270032,33754
0.046654545,0.0,0.046654545,0.046654545,0.046654545,79.0,0.0,79.0,79,79,605.0543520450592,270184,270184,33773
0.0042773434,0.0,0.0042773434,0.0042773434,0.0042773434,130.0,0.0,130.0,130,130,605.267502784729,270280,270280,33785
-0.08939373,0.0,-0.08939373,-0.08939373,-0.08939373,516.0,0.0,516.0,516,516,606.2471516132355,270696,270696,33837
-0.040772367,0.0,-0.040772367,-0.040772367,-0.040772367,169.0,0.0,169.0,169,169,608.0831055641174,271536,271536,33942
-0.49723685,0.0,-0.49723685,-0.49723685,-0.49723685,1000.0,0.0,1000.0,1000,1000,613.305392742157,273832,273832,34229
-0.33072641,0.0,-0.33072641,-0.33072641,-0.33072641,722.0,0.0,722.0,722,722,617.7949953079224,275800,275800,34475
-0.21699482,0.0,-0.21699482,-0.21699482,-0.21699482,929.0,0.0,929.0,929,929,617.9572944641113,275864,275864,34483
-0.2943207,0.0,-0.2943207,-0.2943207,-0.2943207,648.0,0.0,648.0,648,648,617.9726650714874,275872,275872,34484
-0.29054934,0.0,-0.29054934,-0.29054934,-0.29054934,845.0,0.0,845.0,845,845,618.1342601776123,275944,275944,34493
-0.38342315,0.0,-0.38342315,-0.38342315,-0.38342315,848.0,0.0,848.0,848,848,618.3530988693237,276040,276040,34505
-0.03511788,0.0,-0.03511788,-0.03511788,-0.03511788,43.0,0.0,43.0,43,43,618.7410364151001,276208,276208,34526
-0.27502,0.0,-0.27502,-0.27502,-0.27502,622.0,0.0,622.0,622,622,619.5049266815186,276512,276512,34564
-0.15674649,0.0,-0.15674649,-0.15674649,-0.15674649,91.0,0.0,91.0,91,91,619.6669933795929,276592,276592,34574
-0.14621821,0.0,-0.14621821,-0.14621821,-0.14621821,89.0,0.0,89.0,89,89,619.8031167984009,276648,276648,34581
-0.195425,0.0,-0.195425,-0.195425,-0.195425,105.0,0.0,105.0,105,105,620.3499794006348,276872,276872,34609
-0.36857492,0.0,-0.36857492,-0.36857492,-0.36857492,839.0,0.0,839.0,839,839,620.6537070274353,276992,276992,34624
-0.22655965,0.0,-0.22655965,-0.22655965,-0.22655965,416.0,0.0,416.0,416,416,621.0801386833191,277160,277160,34645
-0.20389964,0.0,-0.20389964,-0.20389964,-0.20389964,239.0,0.0,239.0,239,239,624.7590749263763,278776,278776,34847
-0.18479502,0.0,-0.18479502,-0.18479502,-0.18479502,309.0,0.0,309.0,309,309,625.4267859458923,279064,279064,34883
-0.281208,0.0,-0.281208,-0.281208,-0.281208,365.0,0.0,365.0,365,365,625.5532767772675,279120,279120,34890
-0.15039234,0.0,-0.15039234,-0.15039234,-0.15039234,68.0,0.0,68.0,68,68,626.0539312362671,279320,279320,34915
-0.144712,0.0,-0.144712,-0.144712,-0.144712,307.0,0.0,307.0,307,307,626.3557496070862,279440,279440,34930
-0.18139419,0.0,-0.18139419,-0.18139419,-0.18139419,292.0,0.0,292.0,292,292,631.5834419727325,281648,281648,35206
-0.33108985,0.0,-0.33108985,-0.33108985,-0.33108985,737.0,0.0,737.0,737,737,631.6954610347748,281688,281688,35211
-0.43069324,0.0,-0.43069324,-0.43069324,-0.43069324,724.0,0.0,724.0,724,724,634.6776208877563,282952,282952,35369
-0.13239455,0.0,-0.13239455,-0.13239455,-0.13239455,169.0,0.0,169.0,169,169,634.7514226436615,282992,282992,35374
-0.19125387,0.100040585,-0.19125387,-0.29129446,-0.09121328,297.0,239.0,297.0,58,536,635.734423160553,283408,283408,35426
-0.37475827,0.0,-0.37475827,-0.37475827,-0.37475827,544.0,0.0,544.0,544,544,635.7640869617462,283416,283416,35427
-0.2319013,0.0,-0.2319013,-0.2319013,-0.2319013,500.0,0.0,500.0,500,500,635.8053419589996,283432,283432,35429
-0.13202193,0.0,-0.13202193,-0.13202193,-0.13202193,67.0,0.0,67.0,67,67,636.0267329216003,283520,283520,35440
-0.19868965,0.0,-0.19868965,-0.19868965,-0.19868965,238.0,0.0,238.0,238,238,636.1995913982391,283584,283584,35448
-0.49668577,0.0,-0.49668577,-0.49668577,-0.49668577,886.0,0.0,886.0,886,886,636.5772743225098,283728,283728,35466
-0.531438,0.0,-0.531438,-0.531438,-0.531438,1000.0,0.0,1000.0,1000,1000,638.4172155857086,284512,284512,35564
-0.26046765,0.0,-0.26046765,-0.26046765,-0.26046765,256.0,0.0,256.0,256,256,640.8044111728668,285456,285456,35682
-0.28781095,0.0,-0.28781095,-0.28781095,-0.28781095,383.0,0.0,383.0,383,383,643.4029796123505,286464,286464,35808
-0.17142235,0.0,-0.17142235,-0.17142235,-0.17142235,129.0,0.0,129.0,129,129,643.4738676548004,286488,286488,35811
-0.24764727,0.0,-0.24764727,-0.24764727,-0.24764727,392.0,0.0,392.0,392,392,643.6479103565216,286568,286568,35821
-0.2913904,0.0,-0.2913904,-0.2913904,-0.2913904,394.0,0.0,394.0,394,394,644.0204684734344,286728,286728,35841
-0.36261472,0.0,-0.36261472,-0.36261472,-0.36261472,389.0,0.0,389.0,389,389,644.2388932704926,286832,286832,35854
-0.316583,0.0,-0.316583,-0.316583,-0.316583,436.0,0.0,436.0,436,436,644.3718571662903,286896,286896,35862
-0.16157493,0.0,-0.16157493,-0.16157493,-0.16157493,271.0,0.0,271.0,271,271,649.0652928352356,289000,289000,36125
-0.3847536,0.0,-0.3847536,-0.3847536,-0.3847536,569.0,0.0,569.0,569,569,649.1962974071503,289056,289056,36132
-0.35636237,0.0,-0.35636237,-0.35636237,-0.35636237,547.0,0.0,547.0,547,547,653.8524396419525,290864,290864,36358
-0.28498444,0.0,-0.28498444,-0.28498444,-0.28498444,497.0,0.0,497.0,497,497,653.8830125331879,290872,290872,36359
-0.29712865,0.0,-0.29712865,-0.29712865,-0.29712865,524.0,0.0,524.0,524,524,653.9685206413269,290912,290912,36364
-0.42116618,0.0,-0.42116618,-0.42116618,-0.42116618,927.0,0.0,927.0,927,927,654.0348691940308,290936,290936,36367
-0.3781434,0.0,-0.3781434,-0.3781434,-0.3781434,562.0,0.0,562.0,562,562,654.0759401321411,290952,290952,36369
-0.1598066,0.0,-0.1598066,-0.1598066,-0.1598066,247.0,0.0,247.0,247,247,654.1283702850342,290976,290976,36372
-0.3207645,0.0,-0.3207645,-0.3207645,-0.3207645,562.0,0.0,562.0,562,562,654.359881401062,291064,291064,36383
-0.15398659,0.0,-0.15398659,-0.15398659,-0.15398659,259.0,0.0,259.0,259,259,654.4909007549286,291120,291120,36390
-0.2919917,0.0,-0.2919917,-0.2919917,-0.2919917,717.0,0.0,717.0,717,717,668.1545298099518,296664,296664,37083
-0.3159073,0.0,-0.3159073,-0.3159073,-0.3159073,878.0,0.0,878.0,878,878,671.0010256767273,297976,297976,37247
-0.35665968,0.0,-0.35665968,-0.35665968,-0.35665968,911.0,0.0,911.0,911,911,671.4146146774292,298152,298152,37269
-0.44175193,0.0,-0.44175193,-0.44175193,-0.44175193,1000.0,0.0,1000.0,1000,1000,673.0476794242859,298864,298864,37358
-0.3783155,0.0,-0.3783155,-0.3783155,-0.3783155,1000.0,0.0,1000.0,1000,1000,673.1741075515747,298912,298912,37364
-0.44619083,0.0,-0.44619083,-0.44619083,-0.44619083,1000.0,0.0,1000.0,1000,1000,673.3383920192719,298976,298976,37372
-0.46540633,0.0,-0.46540633,-0.46540633,-0.46540633,1000.0,0.0,1000.0,1000,1000,673.5324313640594,299056,299056,37382
-0.51065385,0.0,-0.51065385,-0.51065385,-0.51065385,1000.0,0.0,1000.0,1000,1000,673.664219379425,299112,299112,37389
-0.31957898,0.0,-0.31957898,-0.31957898,-0.31957898,1000.0,0.0,1000.0,1000,1000,687.5666079521179,304664,304664,38083
-0.34001136,0.0,-0.34001136,-0.34001136,-0.34001136,1000.0,0.0,1000.0,1000,1000,691.0129783153534,305976,305976,38247
-0.31500983,0.0,-0.31500983,-0.31500983,-0.31500983,1000.0,0.0,1000.0,1000,1000,691.4486560821533,306144,306144,38268
-0.4240308,0.0,-0.4240308,-0.4240308,-0.4240308,1000.0,0.0,1000.0,1000,1000,693.1161341667175,306856,306856,38357
-0.2892101,0.0,-0.2892101,-0.2892101,-0.2892101,1000.0,0.0,1000.0,1000,1000,693.2426693439484,306912,306912,38364
-0.35169238,0.0,-0.35169238,-0.35169238,-0.35169238,1000.0,0.0,1000.0,1000,1000,693.4036991596222,306976,306976,38372
-0.41747385,0.0,-0.41747385,-0.41747385,-0.41747385,1000.0,0.0,1000.0,1000,1000,693.5931706428528,307048,307048,38381
-0.42837882,0.0,-0.42837882,-0.42837882,-0.42837882,1000.0,0.0,1000.0,1000,1000,693.7451260089874,307112,307112,38389
-0.2809007,0.0,-0.2809007,-0.2809007,-0.2809007,310.0,0.0,310.0,310,310,699.0409998893738,309336,309336,38667
-0.29680467,0.0,-0.29680467,-0.29680467,-0.29680467,291.0,0.0,291.0,291,291,699.2795388698578,309432,309432,38679
-0.35710162,0.0,-0.35710162,-0.35710162,-0.35710162,350.0,0.0,350.0,350,350,700.1698696613312,309840,309840,38730
-0.24552096,0.0,-0.24552096,-0.24552096,-0.24552096,479.0,0.0,479.0,479,479,700.4807996749878,309968,309968,38746
-0.29993355,0.0,-0.29993355,-0.29993355,-0.29993355,392.0,0.0,392.0,392,392,700.76575922966,310112,310112,38764
-0.19619793,0.0,-0.19619793,-0.19619793,-0.19619793,156.0,0.0,156.0,156,156,701.7566862106323,310576,310576,38822
-0.13603652,0.0,-0.13603652,-0.13603652,-0.13603652,163.0,0.0,163.0,163,163,702.1310532093048,310736,310736,38842
0.019911105,0.0,0.019911105,0.019911105,0.019911105,495.0,0.0,495.0,495,495,702.4155378341675,310864,310864,38858
-0.32998,0.0,-0.32998,-0.32998,-0.32998,1000.0,0.0,1000.0,1000,1000,706.3118901252747,312664,312664,39083
-0.3794956,0.0,-0.3794956,-0.3794956,-0.3794956,1000.0,0.0,1000.0,1000,1000,709.3737690448761,313968,313968,39246
-0.09695819,0.0,-0.09695819,-0.09695819,-0.09695819,500.0,0.0,500.0,500,500,710.7078187465668,314576,314576,39322
-0.06939014,0.0,-0.06939014,-0.06939014,-0.06939014,78.0,0.0,78.0,78,78,710.7501654624939,314592,314592,39324
-0.22500739,0.0,-0.22500739,-0.22500739,-0.22500739,599.0,0.0,599.0,599,599,710.8448338508606,314632,314632,39329
-0.1701872,0.0,-0.1701872,-0.1701872,-0.1701872,481.0,0.0,481.0,481,481,711.0265140533447,314704,314704,39338
-0.25694433,0.0,-0.25694433,-0.25694433,-0.25694433,618.0,0.0,618.0,618,618,711.4997231960297,314904,314904,39363
-0.23075677,0.0,-0.23075677,-0.23075677,-0.23075677,1000.0,0.0,1000.0,1000,1000,718.7678835391998,318112,318112,39764
-0.21042517,0.0,-0.21042517,-0.21042517,-0.21042517,1000.0,0.0,1000.0,1000,1000,720.4717774391174,318728,318728,39841
-0.15775008,0.0,-0.15775008,-0.15775008,-0.15775008,760.0,0.0,760.0,760,760,720.5160081386566,318744,318744,39843
-0.076049775,0.0,-0.076049775,-0.076049775,-0.076049775,120.0,0.0,120.0,120,120,721.3802983760834,319072,319072,39884
-0.31067523,0.0,-0.31067523,-0.31067523,-0.31067523,864.0,0.0,864.0,864,864,727.1107981204987,321488,321488,40186
-0.23214418,0.0,-0.23214418,-0.23214418,-0.23214418,1000.0,0.0,1000.0,1000,1000,729.7855303287506,322584,322584,40323
-0.23953275,0.0,-0.23953275,-0.23953275,-0.23953275,1000.0,0.0,1000.0,1000,1000,729.8961937427521,322632,322632,40329
-0.2310683,0.0,-0.2310683,-0.2310683,-0.2310683,1000.0,0.0,1000.0,1000,1000,730.059965133667,322704,322704,40338
-0.22202101,0.0,-0.22202101,-0.22202101,-0.22202101,1000.0,0.0,1000.0,1000,1000,730.5035877227783,322904,322904,40363
-0.11326876,0.0,-0.11326876,-0.11326876,-0.11326876,88.0,0.0,88.0,88,88,731.4904787540436,323328,323328,40416
-0.123120695,0.0,-0.123120695,-0.123120695,-0.123120695,266.0,0.0,266.0,266,266,732.1489102840424,323616,323616,40452
-0.036586564,0.0,-0.036586564,-0.036586564,-0.036586564,138.0,0.0,138.0,138,138,732.5930287837982,323800,323800,40475
-0.00542127,0.0,-0.00542127,-0.00542127,-0.00542127,63.0,0.0,63.0,63,63,733.2767577171326,324112,324112,40514
0.0035570129,0.0,0.0035570129,0.0035570129,0.0035570129,215.0,0.0,215.0,215,215,733.7102863788605,324304,324304,40538
-0.1148277,0.0,-0.1148277,-0.1148277,-0.1148277,699.0,0.0,699.0,699,699,734.6196141242981,324656,324656,40582
0.013070372,0.0,0.013070372,0.013070372,0.013070372,89.0,0.0,89.0,89,89,735.0620431900024,324816,324816,40602
-0.023584198,0.0,-0.023584198,-0.023584198,-0.023584198,84.0,0.0,84.0,84,84,735.4545333385468,324968,324968,40621
-0.039018303,0.0,-0.039018303,-0.039018303,-0.039018303,106.0,0.0,106.0,106,106,737.6169426441193,325808,325808,40726
-0.03323584,0.0,-0.03323584,-0.03323584,-0.03323584,128.0,0.0,128.0,128,128,737.6959049701691,325840,325840,40730
-0.17668678,0.0,-0.17668678,-0.17668678,-0.17668678,325.0,0.0,325.0,325,325,737.8787393569946,325920,325920,40740
-0.28877398,0.0,-0.28877398,-0.28877398,-0.28877398,904.0,0.0,904.0,904,904,738.0208342075348,325976,325976,40747
-0.10619776,0.0,-0.10619776,-0.10619776,-0.10619776,169.0,0.0,169.0,169,169,738.0888788700104,326008,326008,40751
0.005315196,0.0,0.005315196,0.005315196,0.005315196,52.0,0.0,52.0,52,52,738.6078705787659,326224,326224,40778
-0.08373753,0.0,-0.08373753,-0.08373753,-0.08373753,309.0,0.0,309.0,309,309,738.7191951274872,326272,326272,40784
0.035753597,0.0,0.035753597,0.035753597,0.035753597,89.0,0.0,89.0,89,89,739.374284029007,326552,326552,40819
-0.276718,0.0,-0.276718,-0.276718,-0.276718,1000.0,0.0,1000.0,1000,1000,739.7922773361206,326720,326720,40840
0.00030444073,0.0,0.00030444073,0.00030444073,0.00030444073,497.0,0.0,497.0,497,497,747.4807438850403,329984,329984,41248
-0.27882767,0.0,-0.27882767,-0.27882767,-0.27882767,1000.0,0.0,1000.0,1000,1000,749.6454288959503,330904,330904,41363
-0.0020055098,0.0,-0.0020055098,-0.0020055098,-0.0020055098,216.0,0.0,216.0,216,216,751.3705172538757,331712,331712,41464
-0.30252567,0.0,-0.30252567,-0.30252567,-0.30252567,773.0,0.0,773.0,773,773,752.3644652366638,332152,332152,41519
-0.046590578,0.0,-0.046590578,-0.046590578,-0.046590578,171.0,0.0,171.0,171,171,752.6094241142273,332272,332272,41534
-0.24447045,0.0,-0.24447045,-0.24447045,-0.24447045,739.0,0.0,739.0,739,739,753.1690773963928,332464,332464,41558
2.5637215e-05,0.0,2.5637215e-05,2.5637215e-05,2.5637215e-05,98.0,0.0,98.0,98,98,753.2315468788147,332488,332488,41561
0.022906857,0.0,0.022906857,0.022906857,0.022906857,59.0,0.0,59.0,59,59,753.8436996936798,332744,332744,41593
0.039795954,0.0,0.039795954,0.039795954,0.039795954,69.0,0.0,69.0,69,69,754.4148633480072,333016,333016,41627
0.0050792685,0.0,0.0050792685,0.0050792685,0.0050792685,103.0,0.0,103.0,103,103,755.0801539421082,333312,333312,41664
0.07129767,0.0,0.07129767,0.07129767,0.07129767,75.0,0.0,75.0,75,75,755.1401319503784,333336,333336,41667
-0.1475572,0.0,-0.1475572,-0.1475572,-0.1475572,830.0,0.0,830.0,830,830,755.1769952774048,333352,333352,41669
-0.066816434,0.0,-0.066816434,-0.066816434,-0.066816434,217.0,0.0,217.0,217,217,756.355110168457,333880,333880,41735
-0.117151916,0.0,-0.117151916,-0.117151916,-0.117151916,1000.0,0.0,1000.0,1000,1000,756.4370186328888,333920,333920,41740
0.050062194,0.0,0.050062194,0.050062194,0.050062194,91.0,0.0,91.0,91,91,756.7862870693207,334080,334080,41760
0.121129505,0.0,0.121129505,0.121129505,0.121129505,100.0,0.0,100.0,100,100,756.8569836616516,334104,334104,41763
-0.14644042,0.0,-0.14644042,-0.14644042,-0.14644042,1000.0,0.0,1000.0,1000,1000,757.1414089202881,334216,334216,41777
-0.21226569,0.0,-0.21226569,-0.21226569,-0.21226569,1000.0,0.0,1000.0,1000,1000,757.2695505619049,334264,334264,41783
0.062157124,0.0,0.062157124,0.062157124,0.062157124,73.0,0.0,73.0,73,73,757.7324755191803,334456,334456,41807
0.07124993,0.0,0.07124993,0.07124993,0.07124993,83.0,0.0,83.0,83,83,758.0131418704987,334584,334584,41823
0.08321644,0.0,0.08321644,0.08321644,0.08321644,65.0,0.0,65.0,65,65,758.0851910114288,334616,334616,41827
0.06839375,0.0,0.06839375,0.06839375,0.06839375,86.0,0.0,86.0,86,86,758.6864318847656,334896,334896,41862
-0.14680395,0.0,-0.14680395,-0.14680395,-0.14680395,204.0,0.0,204.0,204,204,761.6627519130707,336216,336216,42027
0.01348106,0.0,0.01348106,0.01348106,0.01348106,88.0,0.0,88.0,88,88,763.3270020484924,336920,336920,42115
-0.06543334,0.0,-0.06543334,-0.06543334,-0.06543334,344.0,0.0,344.0,344,344,763.9572594165802,337208,337208,42151
-0.07082367,0.0,-0.07082367,-0.07082367,-0.07082367,152.0,0.0,152.0,152,152,766.7761447429657,338416,338416,42302
-0.14265631,0.0,-0.14265631,-0.14265631,-0.14265631,441.0,0.0,441.0,441,441,766.8067293167114,338424,338424,42303
-0.120092124,0.0,-0.120092124,-0.120092124,-0.120092124,193.0,0.0,193.0,193,193,766.9073054790497,338464,338464,42308
-0.23056778,0.0,-0.23056778,-0.23056778,-0.23056778,710.0,0.0,710.0,710,710,767.4750146865845,338696,338696,42337
-0.15092346,0.013258964,-0.15092346,-0.16418242,-0.1376645,660.5,46.5,660.5,614,707,768.1014640331268,338984,338984,42373
-0.040108867,0.0,-0.040108867,-0.040108867,-0.040108867,80.0,0.0,80.0,80,80,768.3547434806824,339096,339096,42387
-0.03642994,0.0,-0.03642994,-0.03642994,-0.03642994,86.0,0.0,86.0,86,86,768.390816450119,339112,339112,42389
-0.043301046,0.0,-0.043301046,-0.043301046,-0.043301046,93.0,0.0,93.0,93,93,769.070723772049,339432,339432,42429
-0.13085558,0.0,-0.13085558,-0.13085558,-0.13085558,647.0,0.0,647.0,647,647,769.0873324871063,339440,339440,42430
-0.05976441,0.0,-0.05976441,-0.05976441,-0.05976441,163.0,0.0,163.0,163,163,769.7206041812897,339712,339712,42464
-0.1739549,0.0,-0.1739549,-0.1739549,-0.1739549,307.0,0.0,307.0,307,307,774.1614887714386,341560,341560,42695
-0.20358932,0.0,-0.20358932,-0.20358932,-0.20358932,334.0,0.0,334.0,334,334,774.4389865398407,341656,341656,42707
-0.14963263,0.0,-0.14963263,-0.14963263,-0.14963263,329.0,0.0,329.0,329,329,774.6075921058655,341720,341720,42715
-0.14788398,0.0,-0.14788398,-0.14788398,-0.14788398,262.0,0.0,262.0,262,262,774.8028857707977,341800,341800,42725
-0.1416508,0.0,-0.1416508,-0.1416508,-0.1416508,313.0,0.0,313.0,313,313,775.1401250362396,341936,341936,42742
-0.096904986,0.0,-0.096904986,-0.096904986,-0.096904986,75.0,0.0,75.0,75,75,775.7281544208527,342160,342160,42770
-0.15719314,0.0,-0.15719314,-0.15719314,-0.15719314,405.0,0.0,405.0,405,405,775.8760492801666,342216,342216,42777
-0.07569937,0.0,-0.07569937,-0.07569937,-0.07569937,89.0,0.0,89.0,89,89,776.3662717342377,342424,342424,42803
-0.30475882,0.0,-0.30475882,-0.30475882,-0.30475882,1000.0,0.0,1000.0,1000,1000,776.8196992874146,342616,342616,42827
-0.0936649,0.0,-0.0936649,-0.0936649,-0.0936649,118.0,0.0,118.0,118,118,777.0894646644592,342744,342744,42843
-0.07940621,0.0,-0.07940621,-0.07940621,-0.07940621,51.0,0.0,51.0,51,51,777.278600692749,342824,342824,42853
-0.08954,0.0,-0.08954,-0.08954,-0.08954,186.0,0.0,186.0,186,186,777.9691586494446,343136,343136,42892
-0.011571615,0.011280038,-0.011571615,-0.022851653,-0.0002915766,84.0,38.0,84.0,46,122,778.118330001831,343192,343192,42899
-0.03239958,0.0,-0.03239958,-0.03239958,-0.03239958,77.0,0.0,77.0,77,77,778.2302215099335,343232,343232,42904
0.007735738,0.0,0.007735738,0.007735738,0.007735738,136.0,0.0,136.0,136,136,778.2601172924042,343240,343240,42905
-0.05035311,0.0,-0.05035311,-0.05035311,-0.05035311,66.0,0.0,66.0,66,66,778.3179140090942,343264,343264,42908
-0.0004625119,0.0,-0.0004625119,-0.0004625119,-0.0004625119,176.0,0.0,176.0,176,176,778.5394542217255,343344,343344,42918
-0.03837122,0.0,-0.03837122,-0.03837122,-0.03837122,66.0,0.0,66.0,66,66,779.3036518096924,343664,343664,42958
0.0041473266,0.0,0.0041473266,0.0041473266,0.0041473266,62.0,0.0,62.0,62,62,779.4535186290741,343728,343728,42966
-0.01857833,0.0,-0.01857833,-0.01857833,-0.01857833,150.0,0.0,150.0,150,150,781.0795753002167,344432,344432,43054
-0.016208988,0.0,-0.016208988,-0.016208988,-0.016208988,190.0,0.0,190.0,190,190,781.7353181838989,344712,344712,43089
0.009684737,0.0,0.009684737,0.009684737,0.009684737,88.0,0.0,88.0,88,88,783.1842210292816,345416,345416,43177
-0.052064884,0.0,-0.052064884,-0.052064884,-0.052064884,307.0,0.0,307.0,307,307,784.7822070121765,346112,346112,43264
-0.059871633,0.0,-0.059871633,-0.059871633,-0.059871633,93.0,0.0,93.0,93,93,784.8948981761932,346160,346160,43270
