train_returns_Average,train_returns_Std,train_returns_Median,train_returns_Min,train_returns_Max,train_ep_lens_Average,train_ep_lens_Std,train_ep_lens_Median,train_ep_lens_Min,train_ep_lens_Max,learning_rate,value_loss,policy_loss,entropy,old_approx_kl,approx_kl,clipfrac,explained_variance,SPS,TimeSinceStart,VectorizedStep,GlobalStep,SingleStep
-0.5368476,0.26610535,-0.576773,-1.043595,-0.028171945,741.5977011494252,331.5483862251608,1000.0,72,1000,0.00028026315789473683,6.494687113445252e-05,-0.020237574353814125,22.418785095214844,0.011974231339991093,0.009180144406855106,0.13163909912109376,-0.15443873405456543,2508,287.4329581260681,720896,720896,22528
-0.5329513,0.23577347,-0.5732261,-0.9716424,-0.023940695,809.7469879518072,314.3438698543745,1000.0,67,1000,0.0002782894736842105,6.651371950283647e-05,-0.019879478961229324,22.360414505004883,0.006643863394856453,0.010723549872636795,0.13933258056640624,-0.09100699424743652,2522,311.79225492477417,786432,786432,24576
-0.37343428,0.24244614,-0.40920544,-0.80635464,0.04875455,714.8777777777777,332.94143054423176,889.5,36,1000,0.0002763157894736842,7.248574547702447e-05,-0.023937098681926727,22.310462951660156,0.006960166618227959,0.009947588667273521,0.14334564208984374,-0.04172015190124512,2509,339.46990180015564,851968,851968,26624
-0.20231126,0.23892675,-0.10128715,-0.7507733,0.11962305,496.7647058823529,352.5661021728891,370.0,33,1000,0.0002743421052631579,7.723975431872532e-05,-0.024125929921865463,22.27910614013672,0.018797017633914948,0.010479939170181751,0.15809478759765624,0.024190962314605713,2523,363.5351197719574,917504,917504,28672
-0.067080915,0.15905865,-0.01589433,-0.63353044,0.15227306,326.46948356807513,279.1368238689396,225.0,24,1000,0.00027236842105263155,8.826785779092461e-05,-0.027385545894503593,22.21292495727539,0.014179839752614498,0.011224344372749329,0.16736907958984376,0.05160117149353027,2521,389.82766699790955,983040,983040,30720
0.015889874,0.080702275,0.03159911,-0.63337916,0.16490659,185.01052631578946,170.21538954091403,119.5,23,1000,0.0002703947368421052,8.248513040598482e-05,-0.03329453989863396,22.155031204223633,0.0101019823923707,0.013277934864163399,0.17318878173828126,0.05055248737335205,2495,420.23194551467896,1048576,1048576,32768
0.039640784,0.04488477,0.04183954,-0.23103768,0.20469394,109.99196141479099,86.90930113333118,84.0,21,874,0.0002684210526315789,7.872369315009564e-05,-0.031075945124030113,22.091224670410156,0.013366835191845894,0.0128096304833889,0.15447540283203126,0.0005325078964233398,2484,448.4809432029724,1114112,1114112,34816
0.051316794,0.035820197,0.051238082,-0.055789728,0.19515894,89.63378378378378,53.28160469802401,75.0,23,496,0.0002664473684210526,6.31962830084376e-05,-0.030450958758592606,22.023990631103516,0.008608726784586906,0.009943300858139992,0.128460693359375,-0.016724705696105957,2443,482.71639466285706,1179648,1179648,36864
0.056068312,0.032519404,0.05484804,-0.07271668,0.17021714,78.50893921334922,43.98788546731315,67.0,18,411,0.0002644736842105263,6.014265090925619e-05,-0.026011131703853607,21.968461990356445,0.01245916448533535,0.010637721046805382,0.11443023681640625,0.11338341236114502,2422,514.0457384586334,1245184,1245184,38912
0.059033412,0.03069549,0.059569202,-0.06548031,0.24490067,79.40264423076923,48.50807964746664,67.0,22,421,0.0002625,5.4705240472685546e-05,-0.023549042642116547,21.918296813964844,0.004329035524278879,0.010136395692825317,0.11254119873046875,0.2928844094276428,2392,547.8592734336853,1310720,1310720,40960
0.06487714,0.029385839,0.06400318,-0.012118006,0.197595,85.57853403141361,57.68748500885394,67.0,19,540,0.0002605263157894737,5.0586600991664454e-05,-0.022982534021139145,21.85572624206543,0.010093855671584606,0.009888017550110817,0.1089111328125,0.4638417363166809,2367,581.2569651603699,1376256,1376256,43008
0.0694706,0.02995856,0.06775019,-0.016046956,0.21473302,93.09256661991584,64.3746473251477,77.0,23,592,0.00025855263157894734,4.721934601548128e-05,-0.024739887565374374,21.802448272705078,0.0059807319194078445,0.00911705382168293,0.1126068115234375,0.5840329825878143,2342,615.5248534679413,1441792,1441792,45056
0.074386306,0.03181377,0.07247681,-0.027720239,0.21023443,100.4478527607362,68.54814736854165,80.0,22,478,0.00025657894736842105,4.3684354750439525e-05,-0.02658996358513832,21.762062072753906,0.013663006946444511,0.010149458423256874,0.114898681640625,0.6877708733081818,2326,647.9756460189819,1507328,1507328,47104
0.08015251,0.0343263,0.07763518,-0.0049111573,0.20215012,122.72452830188679,91.20929468041213,91.5,19,538,0.0002546052631578947,3.776609446504153e-05,-0.025623071938753128,21.72117805480957,0.00784562062472105,0.009811224415898323,0.11910552978515625,0.7488024234771729,2312,680.1078355312347,1572864,1572864,49152
0.09000134,0.03544517,0.08655472,-0.0024837893,0.19842099,156.935960591133,132.61309268754755,114.5,24,1000,0.00025263157894736836,3.028493119927589e-05,-0.025821372866630554,21.673507690429688,0.005893292371183634,0.010531277395784855,0.11999969482421875,0.7954614013433456,2293,714.293662071228,1638400,1638400,51200
0.101831,0.049054027,0.09218617,-0.04009743,0.3027816,183.6293103448276,168.57367485330374,123.0,24,1000,0.00025065789473684207,3.1304112781072035e-05,-0.02463511750102043,21.634716033935547,0.011961819604039192,0.009248290210962296,0.1161163330078125,0.7977300584316254,2268,751.0592539310455,1703936,1703936,53248
0.113454856,0.052685637,0.104983255,-0.009698714,0.4298285,199.65868263473052,171.719631974478,146.0,24,1000,0.0002486842105263158,3.178850602125749e-05,-0.022539028897881508,21.57440757751465,0.013691876083612442,0.011630483902990818,0.12220001220703125,0.8035364598035812,2243,788.7832467556,1769472,1769472,55296
0.13686173,0.062677816,0.12339795,0.015062174,0.40395632,255.58203125,210.47754739727947,192.0,42,1000,0.0002467105263157895,2.905879773607012e-05,-0.018556546419858932,21.548776626586914,0.012088879942893982,0.01151052676141262,0.1139801025390625,0.7941588759422302,2231,822.1592078208923,1835008,1835008,57344
0.15346548,0.07474571,0.13568331,-0.024453035,0.44188234,251.17307692307693,214.35792507947707,186.0,29,1000,0.00024473684210526314,3.3804903068812564e-05,-0.02486715279519558,21.511322021484375,0.010897262021899223,0.010542578995227814,0.11607666015625,0.7875975072383881,2226,853.6088399887085,1900544,1900544,59392
0.183513,0.098577216,0.15912606,-0.02669783,0.6108035,313.5621890547264,235.86912924866087,241.0,25,1000,0.00024276315789473682,3.725576971191913e-05,-0.023967763409018517,21.468069076538086,0.007001243066042662,0.00998961366713047,0.1157318115234375,0.7538284957408905,2139,918.8789684772491,1966080,1966080,61440
0.20446466,0.11935438,0.17503425,0.032917973,0.7049493,354.7292817679558,274.7576102516486,261.0,39,1000,0.0002407894736842105,4.1231876821257174e-05,-0.020468859001994133,21.423694610595703,0.008750745095312595,0.010432558134198189,0.10967254638671875,0.7068323493003845,2147,945.9941310882568,2031616,2031616,63488
0.27830184,0.14950795,0.23296978,0.075701214,0.8026815,474.837037037037,314.9804510667032,385.0,55,1000,0.00023881578947368418,3.738821396837011e-05,-0.016504567116498947,21.39735221862793,0.005751467309892178,0.009988594800233841,0.10493316650390624,0.7112296223640442,2141,979.2000212669373,2097152,2097152,65536
0.2801498,0.15527731,0.2614386,-0.026871024,0.80355906,513.1297709923664,320.5692550473718,487.0,30,1000,0.00023684210526315788,4.27125341957435e-05,-0.021575065329670906,21.355052947998047,0.016861390322446823,0.010291406884789467,0.112451171875,0.6693766117095947,2132,1014.0663094520569,2162688,2162688,67584
0.32004604,0.17657721,0.3059381,-0.09847119,0.9117015,569.1929824561404,313.00882441439313,510.0,81,1000,0.00023486842105263156,4.782123869517818e-05,-0.023659495636820793,21.31393051147461,0.009053344838321209,0.009917453862726688,0.1080474853515625,0.6044649481773376,2120,1050.7352921962738,2228224,2228224,69632
0.31475145,0.20026205,0.2505145,0.0058248136,0.8181759,482.69565217391306,316.41523829388285,422.0,41,1000,0.00023289473684210524,5.601395241683349e-05,-0.021089890971779823,21.288206100463867,0.007897909730672836,0.01038343459367752,0.1048492431640625,0.552001029253006,2111,1086.386001110077,2293760,2293760,71680
0.3511645,0.20384416,0.3016461,0.056634787,0.8603669,563.6017699115044,340.6597851235265,517.0,38,1000,0.00023092105263157893,4.9096001021098346e-05,-0.027363842353224754,21.262767791748047,0.012717361561954021,0.009407996200025082,0.10667572021484376,0.5613796412944794,2100,1123.4669942855835,2359296,2359296,73728
0.3219076,0.20719075,0.2731269,-0.115113586,0.910767,480.33576642335765,334.76638062487007,397.0,45,1000,0.00022894736842105263,5.873944246559404e-05,-0.020056912675499916,21.228347778320312,0.007039228919893503,0.010433814488351345,0.11400299072265625,0.5135077238082886,2092,1158.7058668136597,2424832,2424832,75776
0.36652362,0.20503472,0.33196682,0.045817193,0.90991896,537.5714285714286,331.80782898260503,571.5,41,1000,0.00022697368421052629,4.625645306077786e-05,-0.020753569900989532,21.196941375732422,0.009518498554825783,0.010067109949886799,0.107470703125,0.5511369705200195,2081,1196.3844408988953,2490368,2490368,77824
0.36029953,0.20528793,0.33250612,-0.049313635,0.9089286,537.7350427350427,333.4117700833706,481.0,30,1000,0.000225,5.355328903533518e-05,-0.022686444222927094,21.160263061523438,0.010681113228201866,0.01120662223547697,0.10919342041015626,0.550163596868515,2076,1230.6168985366821,2555904,2555904,79872
0.37902063,0.22485901,0.34176368,0.054607082,0.96501714,544.4710743801653,346.66255472614705,504.0,44,1000,0.00022302631578947367,5.112159487907775e-05,-0.026062283664941788,21.132278442382812,0.011832758784294128,0.010867200791835785,0.112579345703125,0.5722382366657257,2064,1269.9098229408264,2621440,2621440,81920
0.44138247,0.2535846,0.3968494,-0.18984786,1.0319166,632.9905660377359,345.35419322620777,622.5,43,1000,0.00022105263157894738,5.823810715810396e-05,-0.022202685475349426,21.10382080078125,0.005334847141057253,0.01067062746733427,0.11381988525390625,0.5301151871681213,2051,1309.4857745170593,2686976,2686976,83968
0.43137905,0.26231667,0.4156889,-0.5574658,1.0947652,582.504761904762,338.46519477276,570.0,48,1000,0.00021907894736842104,7.369856757577509e-05,-0.02522866800427437,21.087833404541016,0.01041833870112896,0.010052565485239029,0.11093292236328126,0.482524573802948,2050,1342.2085251808167,2752512,2752512,86016
0.4104761,0.23389022,0.36650985,0.023212623,1.052038,610.5909090909091,345.00114085330597,633.0,75,1000,0.0002171052631578947,5.9926926041953266e-05,-0.029186386615037918,21.05317497253418,0.009776981547474861,0.010925590991973877,0.1078765869140625,0.5444297790527344,2044,1378.5579254627228,2818048,2818048,88064
0.5215893,0.28093418,0.51860785,0.056394905,1.2583776,673.3838383838383,340.5213978079275,817.0,75,1000,0.0002151315789473684,5.28330092492979e-05,-0.0246655885130167,21.040361404418945,0.012873299419879913,0.010811902582645416,0.11479949951171875,0.5893324613571167,2037,1415.409529209137,2883584,2883584,90112
0.51888174,0.25722155,0.5590884,-0.026961321,1.070424,659.4059405940594,331.19424404938263,715.0,59,1000,0.00021315789473684208,6.298565858742222e-05,-0.023216959089040756,21.03012466430664,0.010279163718223572,0.010224489495158195,0.11174163818359376,0.5693644285202026,2044,1442.4706580638885,2949120,2949120,92160
0.5340635,0.31383413,0.5045428,-0.39483353,1.0912846,695.3846153846154,346.53274013156937,893.0,34,1000,0.00021118421052631578,6.282440153881907e-05,-0.024434596300125122,21.011825561523438,0.006942927371710539,0.01063286978751421,0.1134063720703125,0.5033043920993805,2048,1471.9843707084656,3014656,3014656,94208
0.6525913,0.29372928,0.69100237,-0.13224015,1.1471317,858.5443037974684,259.08162036674287,1000.0,93,1000,0.00020921052631578946,6.67842396069318e-05,-0.02419157698750496,21.010112762451172,0.010997531935572624,0.010353384539484978,0.115020751953125,0.48077648878097534,2044,1506.7217526435852,3080192,3080192,96256
0.6367379,0.32646295,0.6322799,0.031308822,1.3521433,734.5,327.27403724485305,1000.0,43,1000,0.00020723684210526315,7.89972473285161e-05,-0.021745722740888596,20.9915771484375,0.015729382634162903,0.011081807315349579,0.11298065185546875,0.47336000204086304,2049,1534.680743932724,3145728,3145728,98304
0.6782646,0.3196036,0.67851865,-0.043871704,1.3347212,820.9375,271.9182939666804,1000.0,64,1000,0.00020526315789473683,7.473861478501931e-05,-0.019968518987298012,20.953868865966797,0.01520407386124134,0.010725434869527817,0.11918487548828124,0.46771812438964844,2050,1566.2802515029907,3211264,3211264,100352
0.7096978,0.34881568,0.7859814,-0.22109957,1.3064255,816.7792207792207,297.4480473409185,1000.0,33,1000,0.00020328947368421048,8.792334847385064e-05,-0.023329274728894234,20.918182373046875,0.008363377302885056,0.011119026690721512,0.1152099609375,0.4109758138656616,2052,1596.4726068973541,3276800,3276800,102400
0.7001854,0.40143752,0.7768422,-0.5623268,1.4036644,836.0769230769231,275.4779422148764,1000.0,33,1000,0.0002013157894736842,0.00010330627264920622,-0.02285437099635601,20.872684478759766,0.011140342801809311,0.010167152620851994,0.1165496826171875,0.37901854515075684,2055,1625.6893718242645,3342336,3342336,104448
0.7993774,0.38968736,0.8771564,-0.7345197,1.3156859,849.6282051282051,266.348918495942,1000.0,50,1000,0.0001993421052631579,8.372442971449345e-05,-0.01989932730793953,20.862077713012695,0.01428633090108633,0.01109322439879179,0.11204376220703124,0.43589717149734497,2052,1660.0572047233582,3407872,3407872,106496
0.91101074,0.31359774,0.9446783,0.16492397,1.5315161,901.8266666666667,226.58369304862953,1000.0,108,1000,0.00019736842105263157,7.20130410627462e-05,-0.022530723363161087,20.837474822998047,0.004088190849870443,0.010873592458665371,0.116522216796875,0.4429888129234314,2055,1690.069106578827,3473408,3473408,108544
0.826909,0.40117487,0.9381959,-0.009675255,1.546311,859.28,274.12287074716454,1000.0,78,1000,0.00019539473684210528,8.895486826077104e-05,-0.021939914673566818,20.83507537841797,0.008155319839715958,0.010049140080809593,0.11359100341796875,0.3676421046257019,2054,1722.5017120838165,3538944,3538944,110592
0.7844842,0.38652742,0.7898668,-0.31395444,1.444114,829.8589743589744,310.3852744144075,1000.0,33,1000,0.00019342105263157894,0.00011540496052475646,-0.024251611903309822,20.8245849609375,0.011889411136507988,0.009960093535482883,0.1169281005859375,0.36212730407714844,2058,1750.7609724998474,3604480,3604480,112640
0.75441265,0.4827558,0.80115175,-0.7148849,1.5395739,839.1447368421053,274.457393105367,1000.0,59,1000,0.0001914473684210526,0.00012402712309267372,-0.025704877451062202,20.785446166992188,0.012294603511691093,0.010996924713253975,0.11936187744140625,0.3077431917190552,2058,1782.4348800182343,3670016,3670016,114688
0.8509912,0.47007737,1.0307196,-0.45987174,1.5972753,886.3150684931506,236.32279275533335,1000.0,74,1000,0.0001894736842105263,0.00012225809041410685,-0.02233416959643364,20.779211044311523,0.008740000426769257,0.010537276044487953,0.11139068603515626,0.3036568760871887,2060,1813.0195753574371,3735552,3735552,116736
0.8208803,0.556033,0.96836966,-0.87537694,1.6641904,871.65,260.228414090391,1000.0,54,1000,0.00018749999999999998,0.00013775023398920894,-0.024256031960248947,20.75967025756836,0.009532520547509193,0.011176973581314087,0.1183197021484375,0.25485074520111084,2063,1841.8025188446045,3801088,3801088,118784
0.8328836,0.4140478,0.9242665,-0.28227174,1.4773326,925.9589041095891,178.30353052045632,1000.0,184,1000,0.00018552631578947368,0.00011675515270326287,-0.024732109159231186,20.731847763061523,0.01065738219767809,0.010292917490005493,0.11275787353515625,0.29892051219940186,2068,1868.9822175502777,3866624,3866624,120832
0.9552677,0.4586583,1.0223877,-0.6396919,1.6369025,846.5866666666667,277.43271104099375,1000.0,28,1000,0.00018355263157894736,0.00010265520540997386,-0.023187708109617233,20.707340240478516,0.0038795871660113335,0.00896863266825676,0.1134857177734375,0.3220505118370056,2075,1894.7796018123627,3932160,3932160,122880
0.92676705,0.46670237,1.010026,-0.33232835,1.575536,872.8961038961039,256.5692526656143,1000.0,90,1000,0.00018157894736842105,0.00011826535046566278,-0.022935636341571808,20.67916488647461,0.00994168221950531,0.009871491231024265,0.11383056640625,0.2952212691307068,2078,1923.1840159893036,3997696,3997696,124928
0.89159787,0.55399626,1.0880728,-0.48599738,1.6511586,879.3888888888889,245.63175665321293,1000.0,40,1000,0.0001796052631578947,0.00014975262456573546,-0.022156046703457832,20.663768768310547,0.006642406806349754,0.009234275668859482,0.10882415771484374,0.2761757969856262,2047,1984.1381356716156,4063232,4063232,126976
0.89910746,0.5160224,0.9865489,-0.8234012,1.632544,876.078947368421,245.82999919488086,1000.0,45,1000,0.00017763157894736838,0.00014842691598460078,-0.020492149516940117,20.641109466552734,0.014394321478903294,0.00988796167075634,0.1135162353515625,0.33007800579071045,2043,2020.1560468673706,4128768,4128768,129024
0.8068011,0.6056299,0.8988458,-0.9293432,1.7277315,847.8918918918919,287.1906122631734,1000.0,65,1000,0.0001756578947368421,0.00017354478768538684,-0.01894722320139408,20.614604949951172,0.013976055197417736,0.009266259148716927,0.11004486083984374,0.23268163204193115,2047,2048.954304456711,4194304,4194304,131072
0.84265155,0.59771144,1.0010984,-0.87386245,1.6618245,859.2,301.2980003252594,1000.0,20,1000,0.0001736842105263158,0.00015339514357037842,-0.023225266486406326,20.58074951171875,0.00865953415632248,0.010083558037877083,0.1072235107421875,0.2939704656600952,2050,2077.699462890625,4259840,4259840,133120
0.80145454,0.59204257,0.8754508,-1.0316986,1.6498208,854.5733333333334,299.41828816705384,1000.0,32,1000,0.00017171052631578947,0.00016956146282609552,-0.023725587874650955,20.549942016601562,0.002405683510005474,0.00905199907720089,0.10733795166015625,0.3056597113609314,2055,2104.1489419937134,4325376,4325376,135168
0.81108296,0.56756294,0.91401595,-1.0692866,1.7256044,892.4657534246576,269.1339780522715,1000.0,65,1000,0.00016973684210526313,0.00018235415336675942,-0.023889679461717606,20.527225494384766,0.011496776714920998,0.010481880977749825,0.106396484375,0.2843812108039856,2061,2129.546382665634,4390912,4390912,137216
0.8639342,0.5613084,0.9619232,-0.8306013,1.7220883,918.7222222222222,208.77541244003368,1000.0,72,1000,0.00016776315789473684,0.00016648034215904772,-0.02086566388607025,20.513023376464844,0.009749365039169788,0.009905349463224411,0.10769195556640625,0.28669965267181396,2065,2157.357719898224,4456448,4456448,139264
0.9055302,0.6748554,1.0536683,-1.0199672,1.7690483,905.1884057971015,222.4399789008274,1000.0,85,1000,0.0001657894736842105,0.00017075470532290637,-0.02376825362443924,20.503171920776367,0.013324553146958351,0.009493016637861729,0.10517730712890624,0.258552610874176,2070,2184.316835165024,4521984,4521984,141312
0.9678187,0.536376,1.1010813,-0.5497742,1.7583908,869.8933333333333,258.40947213461214,1000.0,120,1000,0.0001638157894736842,0.00013972808665130287,-0.022032415494322777,20.47608184814453,0.006737315095961094,0.009689589962363243,0.1079071044921875,0.30801504850387573,2074,2211.634833097458,4587520,4587520,143360
0.9476139,0.59896576,1.046618,-1.1392623,1.8253222,888.6891891891892,260.066151962611,1000.0,98,1000,0.00016184210526315788,0.00015692776651121676,-0.020525656640529633,20.457942962646484,0.005550181493163109,0.009478133171796799,0.103851318359375,0.2519204616546631,2078,2238.4135925769806,4653056,4653056,145408
0.9406485,0.6111492,1.0717374,-0.8781268,1.7799593,944.463768115942,170.14057101303578,1000.0,157,1000,0.00015986842105263158,0.00020141508139204234,-0.023401040583848953,20.44106101989746,0.011211110278964043,0.010675113648176193,0.1077850341796875,0.26284241676330566,2081,2267.432882785797,4718592,4718592,147456
0.8625417,0.59141356,0.90678734,-0.7147044,1.8374768,833.6708860759494,294.76876676683395,1000.0,43,1000,0.00015789473684210527,0.00020886294078081846,-0.029170315712690353,20.422588348388672,0.003004766069352627,0.009678846225142479,0.1087982177734375,0.20872831344604492,2085,2294.1188414096832,4784128,4784128,149504
0.9434549,0.59458554,1.0780642,-0.62809354,1.8001482,868.6184210526316,244.18316933601426,1000.0,47,1000,0.00015592105263157895,0.0001779117446858436,-0.01981169730424881,20.41423797607422,0.012504048645496368,0.010368789546191692,0.10532684326171875,0.2618733048439026,2089,2320.800783634186,4849664,4849664,151552
0.9469911,0.5831932,1.1337163,-1.420463,1.8455312,854.9615384615385,280.94426138985204,1000.0,40,1000,0.0001539473684210526,0.00017379687051288784,-0.025291316211223602,20.389427185058594,0.009467830881476402,0.009313378483057022,0.10578155517578125,0.23057794570922852,2091,2350.377785682678,4915200,4915200,153600
0.8046342,0.586457,0.7838522,-0.8490164,1.7489039,843.0125,249.67165907196994,1000.0,83,1000,0.00015197368421052628,0.000224071423872374,-0.024761687964200974,20.36656951904297,0.007868748158216476,0.010228781960904598,0.09741363525390626,0.24314475059509277,2093,2378.85089302063,4980736,4980736,155648
1.0029145,0.6053276,1.1353811,-1.1041526,1.8956221,877.0131578947369,246.99437951313857,1000.0,31,1000,0.00015,0.00014939066022634506,-0.023550178855657578,20.338165283203125,0.012792429886758327,0.01048186980187893,0.1043304443359375,0.31053775548934937,2097,2405.936666250229,5046272,5046272,157696
0.9698369,0.5396147,1.1207926,-0.6564943,1.8049539,853.472972972973,260.72747618367225,1000.0,81,1000,0.0001480263157894737,0.0001713720994303003,-0.021405529230833054,20.322509765625,0.0029736184515058994,0.009804381988942623,0.10628662109375,0.23109042644500732,2099,2434.4185693264008,5111808,5111808,159744
0.922256,0.61868995,1.0852311,-1.0333592,1.8161815,827.6835443037975,303.3421239452078,1000.0,31,1000,0.00014605263157894735,0.00022248188906814903,-0.019269030541181564,20.316837310791016,0.011223558336496353,0.011878801509737968,0.10047607421875,0.22581833600997925,2103,2460.8210463523865,5177344,5177344,161792
0.97392327,0.5440405,0.9794568,-0.5230758,1.9303781,881.9459459459459,235.1353199750749,1000.0,150,1000,0.00014407894736842103,0.00015053691458888352,-0.024213476106524467,20.302223205566406,0.007474202662706375,0.01063557155430317,0.10209503173828124,0.24557101726531982,2105,2490.3558616638184,5242880,5242880,163840
0.92270255,0.6171166,1.037894,-0.94134647,1.8665274,862.5466666666666,268.5418052288239,1000.0,125,1000,0.00014210526315789474,0.00019086734391748905,-0.016631044447422028,20.286529541015625,0.008304322138428688,0.010117356665432453,0.1024139404296875,0.25053322315216064,2109,2516.1590673923492,5308416,5308416,165888
1.0424477,0.6119115,1.2615416,-1.201391,1.7785547,858.9615384615385,273.16959334054417,1000.0,34,1000,0.0001401315789473684,0.00020917179062962532,-0.023620888590812683,20.288869857788086,0.002113988157361746,0.009131772443652153,0.10417633056640625,0.28201359510421753,2115,2540.7799141407013,5373952,5373952,167936
0.9213574,0.71394587,1.1486691,-0.9099392,1.8182902,919.2535211267606,225.14644488095126,1000.0,59,1000,0.0001381578947368421,0.00019175154739059508,-0.019180530682206154,20.26205062866211,0.009359987452626228,0.009810978546738625,0.09685211181640625,0.2426549196243286,2118,2568.155148744583,5439488,5439488,169984
0.9328575,0.6939766,1.1241826,-1.0410576,1.8732574,829.8125,310.59487655746995,1000.0,31,1000,0.00013618421052631578,0.00021185616787988693,-0.017761925235390663,20.24576187133789,0.0067760637030005455,0.010397031903266907,0.105474853515625,0.21658504009246826,2120,2596.702296972275,5505024,5505024,172032
1.1670506,0.52712584,1.313622,-0.050307542,1.9082599,930.6176470588235,198.2427232854718,1000.0,161,1000,0.00013421052631578946,0.0001532017340650782,-0.017933940514922142,20.226116180419922,0.003349070902913809,0.0125956442207098,0.1013641357421875,0.2798483967781067,2122,2624.125293493271,5570560,5570560,174080
0.8146818,0.61749774,0.89522964,-0.8331242,1.8761182,878.3947368421053,273.3304381025864,1000.0,42,1000,0.00013223684210526314,0.00025586725678294897,-0.023721180856227875,20.205509185791016,0.011810319498181343,0.009725055657327175,0.09803466796875,0.21639299392700195,2122,2654.995621442795,5636096,5636096,176128
0.9505657,0.66304356,1.0286658,-0.9330661,1.95513,895.6986301369863,251.30883063332223,1000.0,56,1000,0.00013026315789473685,0.00021010811906307936,-0.021062713116407394,20.191171646118164,0.003921680152416229,0.009837397374212742,0.0981109619140625,0.2328348159790039,2118,2690.9813928604126,5701632,5701632,178176
0.9544709,0.7554114,1.1726007,-1.3760608,1.9217391,911.6338028169014,230.19142306292775,1000.0,31,1000,0.00012828947368421053,0.00025501998607069254,-0.019758928567171097,20.1816349029541,0.007654360495507717,0.00861672405153513,0.09538726806640625,0.18870818614959717,2121,2718.781252384186,5767168,5767168,180224
0.9190786,0.6883372,1.0594425,-1.0200987,1.9320401,826.6172839506173,322.7111833349027,1000.0,36,1000,0.00012631578947368418,0.00019146644626744092,-0.02118530124425888,20.16086196899414,0.009831697680056095,0.010043279267847538,0.10166473388671875,0.21774613857269287,2122,2748.3693668842316,5832704,5832704,182272
